Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Min_Max_Normalization,Mean_Normalization
7B02F98B,Web3/Crypto,2022,France,Paris,Series B,59.61,330.83,22.85,1.61,34.9,138,0,138,Tier 3 (Angel/Seed),High,Independent,0.007576845688341368,-2.6817534150461116e-06
9B4563BE,Web3/Crypto,2015,India,Hyderabad,Seed,0.48,21.83,1.02,0.12,2.2,9,6,3,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale),6.1011339211606384e-05,-0.007518516102544808
7CBAB631,Robotics,2020,China,Beijing,Seed,2.05,26.94,1.76,1.0,1.9,53,0,53,Tier 2 (Mid-size VC),High,Independent,0.0002605692612162356,-0.007318958180540179
AEE82485,HealthTech,2020,USA,Miami,Seed,0.39,13.42,1.32,0.42,0.8,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Closed,4.957171310943019e-05,-0.007529955728646984
C2AC2DC6,SpaceTech,2022,USA,Miami,Series C+,137.66,962.97,73.49,6.67,20.3,474,113,361,Tier 3 (Angel/Seed),,Independent,0.01749754365806195,0.009918016216305534
582E44F6,Robotics,2012,UK,Cambridge,Series B,37.19,458.69,36.68,3.26,11.1,167,85,82,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),0.004727107719332586,-0.002852419722423828
2DE834F5,Generative AI,2016,USA,Seattle,Pre-IPO,355.24,3283.47,446.24,10.69,32.9,832,0,832,Corporate VC (e.g. Google Ventures),High,Independent,0.04515347529485636,0.03757394785309995
99E9D2C9,FinTech,2017,USA,New York,Series B,6.92,56.02,1.93,0.35,15.4,32,0,32,Tier 3 (Angel/Seed),,Acquired,0.0008795801403006587,-0.006699947301455756
78CDDECF,FinTech,2023,UK,Oxford,Pre-IPO,117.43,638.67,29.0,1.73,64.2,157,0,157,Tier 3 (Angel/Seed),Medium,Independent,0.014926169924206123,0.007346642482449707
FDBD75B2,Generative AI,2016,USA,San Francisco,Series A,23.77,94.82,8.08,1.05,20.7,89,0,89,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0030213323605414247,-0.004558195081214991
D2436454,Robotics,2013,USA,Miami,Series A,5.24,33.09,2.18,0.44,9.7,28,0,28,Tier 3 (Angel/Seed),High,Independent,0.0006660404530600364,-0.006913486988696377
518DC946,Autonomous Vehicles,2020,USA,Austin,Series B,6.51,62.35,2.58,0.84,6.9,46,19,27,Tier 2 (Mid-size VC),Low,Independent,0.0008274662880574116,-0.006752061153699003
E788B69E,Robotics,2020,USA,Miami,Seed,1.62,30.99,1.18,0.58,2.4,49,0,49,Tier 3 (Angel/Seed),Medium,Independent,0.00020591326983917157,-0.007373614171917243
5464B461,Generative AI,2021,China,Shanghai,Seed,2.93,42.61,1.62,0.47,5.1,43,20,23,Tier 2 (Mid-size VC),Medium,Independent,0.0003724233831041807,-0.007207104058652234
DBDD67C2,HealthTech,2023,USA,New York,Seed,2.69,23.51,1.02,0.3,6.7,17,10,7,Tier 3 (Angel/Seed),High,Closed,0.00034191771349837747,-0.007237609728258037
B73A0E54,Web3/Crypto,2020,USA,Austin,Series A,20.93,251.52,18.97,2.63,7.7,161,116,45,Tier 3 (Angel/Seed),Medium,Closed,0.00266034860353942,-0.004919178838216994
0971877E,Robotics,2023,USA,New York,Series A,8.05,57.78,2.07,0.94,7.7,57,0,57,Tier 3 (Angel/Seed),Low,Acquired,0.0010232110013613156,-0.006556316440395099
23CF914D,ClimateTech,2021,USA,Seattle,Series A,4.71,55.29,6.89,0.77,5.4,40,0,40,Tier 3 (Angel/Seed),High,Acquired,0.0005986737660138877,-0.006980853675742527
C7C37388,Cybersecurity,2018,France,Paris,Series C+,26.34,289.67,11.26,2.01,12.5,107,0,107,Tier 3 (Angel/Seed),High,Independent,0.0033479972392369004,-0.004231530202519513
4E60AF46,Robotics,2023,USA,Seattle,Series C+,24.25,270.66,19.43,0.97,22.7,79,0,79,Tier 3 (Angel/Seed),Medium,Independent,0.003082343699753031,-0.004497183742003383
4FF8CC76,Cybersecurity,2020,USA,Austin,Post-IPO,397.26,4529.59,244.48,8.8,44.6,849,0,849,Tier 3 (Angel/Seed),Medium,Closed,0.050494509615005734,0.04291498217324932
73075C73,HealthTech,2019,UK,Cambridge,Series A,11.06,51.46,1.99,0.84,11.8,50,0,50,Corporate VC (e.g. Google Ventures),High,Independent,0.001405802941000764,-0.00617372450075565
CE5E711C,ClimateTech,2020,USA,San Francisco,Seed,1.09,19.13,0.73,0.31,2.7,25,7,18,Tier 3 (Angel/Seed),Medium,Independent,0.00013854658279302285,-0.007440980858963391
5C2A027F,ClimateTech,2019,China,Beijing,Seed,1.21,17.73,2.46,0.5,2.0,49,18,31,Tier 2 (Mid-size VC),Medium,Closed,0.00015379941759592443,-0.00742572802416049
2CEE39DE,FinTech,2015,USA,Austin,Seed,0.8,22.5,2.99,0.39,1.6,30,8,22,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.00010168556535267732,-0.007477841876403738
3E78DD66,Generative AI,2021,Japan,Kyoto,Seed,4.1,60.3,3.5,0.35,9.1,18,0,18,Tier 3 (Angel/Seed),High,Closed,0.0005211385224324712,-0.007058388919323943
8BDDE959,EdTech,2021,Singapore,Singapore,Series A,4.21,59.12,4.74,0.28,11.1,17,0,17,Tier 2 (Mid-size VC),High,Independent,0.0005351202876684644,-0.00704440715408795
758255A0,SpaceTech,2021,UK,London,Seed,7.7,44.02,1.55,0.25,22.0,13,0,13,Tier 2 (Mid-size VC),Low,Independent,0.0009787235665195191,-0.006600803875236895
DA8DB07B,Generative AI,2017,India,Mumbai,Series B,141.89,746.92,56.99,6.86,20.4,504,0,504,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.01803520608486423,0.010455678643107813
41052305,Generative AI,2023,USA,Seattle,Series A,14.33,152.3,15.69,0.79,16.1,45,0,45,Tier 3 (Angel/Seed),Low,Closed,0.0018214426893798325,-0.005758084752376582
F4CFEE6B,FinTech,2013,Singapore,Singapore,Series A,8.34,114.3,5.89,0.57,12.4,41,0,41,Corporate VC (e.g. Google Ventures),Medium,Independent,0.001060072018801661,-0.006519455422954753
DB44923B,ClimateTech,2018,USA,San Francisco,Seed,5.48,58.74,4.63,0.33,12.7,25,10,15,Tier 2 (Mid-size VC),Low,Independent,0.0006965461226658397,-0.006882981319090574
64212FC3,Generative AI,2018,USA,Miami,Seed,7.34,57.39,5.45,0.61,10.3,61,0,61,Corporate VC (e.g. Google Ventures),High,Acquired,0.0009329650621108143,-0.0066465623796456
C51BE718,FinTech,2013,USA,Boston,Series A,3.86,38.32,1.6,0.57,5.8,56,0,56,Tier 2 (Mid-size VC),High,Independent,0.000490632852826668,-0.007088894588929746
FD07FE5E,Robotics,2019,USA,San Francisco,Seed,1.83,15.72,1.84,0.34,4.2,17,0,17,Tier 3 (Angel/Seed),High,IPO,0.00023260573074424936,-0.007346921711012165
F2E01CDE,ClimateTech,2020,China,Shanghai,Series B,372.19,1930.05,158.36,15.32,24.1,1297,0,1297,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.04730793821076621,0.0397284107690098
5A753F06,Generative AI,2022,USA,New York,Post-IPO,1842.4,21176.19,734.92,175.66,10.5,9441,0,9441,Tier 2 (Mid-size VC),High,Independent,0.23418185700721586,0.22660232956545945
654500C6,ClimateTech,2024,UK,Oxford,Series A,5.5,38.79,1.34,0.89,5.6,59,15,44,Tier 2 (Mid-size VC),Low,Closed,0.0006990882617996566,-0.006880439179956758
5EAF5C25,HealthTech,2021,USA,Boston,Series B,59.28,376.87,50.38,3.83,15.1,205,0,205,Tier 2 (Mid-size VC),,Closed,0.007534900392633389,-4.462704912302529e-05
C2C569AB,Web3/Crypto,2019,Israel,Tel Aviv,Series A,2.17,30.08,4.36,0.24,6.4,19,12,7,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),0.0002758220960191372,-0.007303705345737277
71E7B22D,Generative AI,2021,China,Shenzhen,Series B,23.65,145.49,5.88,1.29,17.0,120,36,84,Tier 3 (Angel/Seed),High,Acquired,0.003006079525738523,-0.004573447916017891
74FD989F,SpaceTech,2021,UK,Oxford,Series B,20.26,98.23,3.37,1.58,12.1,103,0,103,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0025751869425565533,-0.005004340499199861
DA7303A8,Generative AI,2019,China,Hangzhou,Series C+,41.21,309.66,27.37,4.17,9.7,226,0,226,Corporate VC (e.g. Google Ventures),Medium,Independent,0.00523807768522979,-0.002341449756526624
C76CA9B0,Web3/Crypto,2021,Israel,Tel Aviv,Series B,27.73,104.0,6.63,0.62,38.5,58,29,29,Tier 3 (Angel/Seed),High,Independent,0.0035246759090371772,-0.004054851532719237
217F498B,Autonomous Vehicles,2019,USA,Seattle,Series B,6.06,49.87,2.21,0.97,5.7,50,0,50,Tier 2 (Mid-size VC),High,Independent,0.0007702681575465306,-0.006809259284209884
1487991E,Robotics,2019,USA,Miami,Series A,2.72,28.95,1.22,0.42,5.2,34,0,34,Tier 3 (Angel/Seed),Low,Independent,0.0003457309221991029,-0.007233796519557312
B8F71BB0,ClimateTech,2020,India,Mumbai,Series A,1.54,19.34,1.27,0.46,2.8,25,0,25,Tier 3 (Angel/Seed),High,Independent,0.00019574471330390382,-0.00738378272845251
1EF42AD2,Cybersecurity,2020,India,Delhi NCR,Series A,8.83,52.97,9.64,0.63,12.1,34,0,34,Tier 3 (Angel/Seed),High,Acquired,0.0011223544275801758,-0.006457173014176238
C0D009E6,FinTech,2021,USA,Boston,Series A,2.28,40.19,1.44,0.36,5.0,31,0,31,Tier 3 (Angel/Seed),,Independent,0.0002898038612551303,-0.007289723580501284
B827EB05,FinTech,2019,USA,Miami,Seed,2.45,30.3,1.02,0.73,3.0,52,16,36,Corporate VC (e.g. Google Ventures),High,Independent,0.0003114120438925743,-0.0072681153978638394
BC99114D,Robotics,2020,USA,Miami,Seed,1.09,22.04,0.84,0.26,3.0,18,6,12,Corporate VC (e.g. Google Ventures),Low,Independent,0.00013854658279302285,-0.007440980858963391
86815D48,Generative AI,2022,USA,Austin,Series B,167.4,1064.76,51.4,4.87,33.7,435,0,435,Corporate VC (e.g. Google Ventures),Low,Independent,0.021277704550047728,0.013698177108291314
71F446C3,Autonomous Vehicles,2024,Israel,Jerusalem,Series C+,36.62,175.85,31.95,1.15,29.3,78,0,78,Corporate VC (e.g. Google Ventures),Medium,Independent,0.004654656754018804,-0.0029248706877376108
AF0C30AB,Autonomous Vehicles,2017,USA,Seattle,Pre-IPO,243.84,1026.45,52.9,12.0,20.2,1075,346,729,Tier 3 (Angel/Seed),Medium,Independent,0.030993760319496046,0.023414232877739628
1A2F2B90,ClimateTech,2016,UK,Cambridge,Series A,7.18,40.55,1.75,0.33,16.7,28,0,28,Tier 3 (Angel/Seed),,Closed,0.0009126279490402788,-0.006666899492716136
655BB8A3,SpaceTech,2020,Germany,Berlin,Seed,4.95,55.65,5.46,0.57,7.4,44,0,44,Tier 3 (Angel/Seed),,Independent,0.0006291794356196909,-0.006950348006136723
37B46598,SpaceTech,2019,USA,New York,Series C+,260.16,1465.42,145.57,8.12,31.6,752,0,752,Tier 3 (Angel/Seed),Medium,Independent,0.03306814585269067,0.025488618410934253
133E78AE,Cybersecurity,2013,USA,New York,Series B,21.17,195.4,7.28,2.66,7.7,167,78,89,Corporate VC (e.g. Google Ventures),Low,Acquired,0.002690854273145224,-0.004888673168611191
2980DC69,Autonomous Vehicles,2018,USA,San Francisco,Seed,3.3,32.08,1.8,0.57,4.9,32,15,17,"Tier 1 (e.g. Sequoia, a16z)",Low,IPO,0.0004194529570797939,-0.007160074484676621
19F69B5B,Autonomous Vehicles,2021,India,Delhi NCR,Series C+,76.35,748.85,83.21,4.64,16.1,236,65,171,Corporate VC (e.g. Google Ventures),High,Closed,0.00970461614334614,0.0021250887015897262
D7A99C4A,Cybersecurity,2021,USA,San Francisco,Series A,1.68,17.98,0.81,0.57,2.5,49,19,30,Corporate VC (e.g. Google Ventures),Medium,Closed,0.00021353968724062235,-0.007365987754515792
40990DC3,ClimateTech,2019,USA,Seattle,Series C+,130.98,1439.06,50.1,6.92,18.7,629,0,629,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.016648469187367093,0.009068941745610678
F9F402E4,Generative AI,2019,USA,Seattle,Seed,7.14,73.53,4.51,0.4,14.3,34,11,23,Tier 3 (Angel/Seed),,Closed,0.000907543670772645,-0.006671983770983769
A16970AA,Generative AI,2020,USA,New York,Series C+,0.0,11.83,0.46,0.88,0.0,45,0,45,Bootstrapped,,Independent,0.0,-0.007579527441756414
92EB2332,Autonomous Vehicles,2017,USA,Seattle,Series B,6.19,77.65,6.93,0.62,8.6,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent,0.0007867920619163408,-0.006792735379840074
274F8967,FinTech,2020,USA,New York,Seed,3.63,23.91,1.53,0.31,8.9,18,0,18,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0004613982527877733,-0.007118129188968641
6D7B932C,Generative AI,2012,USA,San Francisco,Series A,5.95,78.12,6.26,0.5,9.9,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0007562863923105376,-0.006823241049445876
956E19A2,Generative AI,2019,India,Bengaluru,Series B,14.27,67.32,12.05,0.55,22.0,40,0,40,Tier 2 (Mid-size VC),,Independent,0.0018138162719783814,-0.005765711169778033
F2E7DFC2,ClimateTech,2018,USA,Miami,Seed,6.18,68.03,3.96,0.45,11.2,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",Medium,IPO,0.0007855209923494322,-0.006794006449406982
DF157B9C,Generative AI,2020,UK,Oxford,Series A,27.75,287.38,53.94,0.86,28.9,71,0,71,Tier 2 (Mid-size VC),High,Closed,0.0035272180481709945,-0.00405230939358542
6DDE864D,Generative AI,2020,China,Beijing,Seed,1.93,37.38,1.28,0.59,2.8,48,0,48,Tier 3 (Angel/Seed),High,Independent,0.000245316426413334,-0.00733421101534308
06998F30,FinTech,2019,Israel,Tel Aviv,Series B,25.64,250.35,11.83,1.32,18.1,103,0,103,Corporate VC (e.g. Google Ventures),High,Independent,0.003259022369553308,-0.004320505072203106
84B1E211,ClimateTech,2012,USA,San Francisco,Series A,5.2,29.42,2.99,0.48,9.0,29,0,29,Tier 2 (Mid-size VC),Low,Independent,0.0006609561747924025,-0.006918571266964012
4ED2E0B2,ClimateTech,2018,USA,San Francisco,Series B,34.81,220.2,18.0,3.4,9.9,257,128,129,Tier 2 (Mid-size VC),High,Independent,0.004424593162408372,-0.0031549342793480424
FCA6562A,Robotics,2020,Canada,Vancouver,Seed,14.01,87.98,10.05,0.5,23.4,46,0,46,Tier 2 (Mid-size VC),Medium,Independent,0.0017807684632387614,-0.005798758978517653
28C0A9F1,ClimateTech,2014,Germany,Berlin,Seed,0.6,16.37,0.72,0.71,0.7,44,0,44,Tier 2 (Mid-size VC),Medium,Independent,7.626417401450798e-05,-0.007503263267741906
7EC62111,Robotics,2015,USA,Seattle,Series A,4.6,59.22,4.51,0.25,13.1,20,0,20,Corporate VC (e.g. Google Ventures),High,Independent,0.0005846920007778945,-0.00699483544097852
E74DAD86,SpaceTech,2020,USA,New York,Seed,1.19,18.46,1.67,0.32,2.8,31,13,18,Tier 3 (Angel/Seed),Medium,Closed,0.0001512572784621075,-0.007428270163294307
1791F4A0,Cybersecurity,2021,Canada,Vancouver,Series A,14.05,182.34,11.93,0.45,25.5,40,0,40,Tier 3 (Angel/Seed),Low,Acquired,0.0017858527415063954,-0.005793674700250019
617C3933,ClimateTech,2018,USA,Miami,Series B,15.2,149.82,6.7,0.54,23.8,46,0,46,Tier 2 (Mid-size VC),Low,Independent,0.0019320257417008689,-0.005647501700055545
E2636939,EdTech,2019,Israel,Jerusalem,Series C+,40.79,368.37,19.64,2.01,19.3,137,0,137,Tier 2 (Mid-size VC),Medium,Independent,0.005184692763419634,-0.0023948346783367797
7375BEAC,ClimateTech,2023,Singapore,Singapore,Seed,0.87,15.39,0.88,0.08,4.8,8,5,3,Corporate VC (e.g. Google Ventures),Medium,Closed,0.00011058305232103658,-0.007468944389435378
1248C707,FinTech,2023,USA,Seattle,Series B,11.45,63.69,5.98,0.6,16.4,31,13,18,Corporate VC (e.g. Google Ventures),High,Independent,0.001455374654110194,-0.00612415278764622
17447A99,Generative AI,2018,Canada,Toronto,Series A,24.03,153.32,17.33,2.53,9.1,168,0,168,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.003054380169281045,-0.00452514727247537
3996E167,HealthTech,2021,USA,Miami,Series B,16.07,104.06,5.51,0.31,39.2,27,0,27,Tier 3 (Angel/Seed),High,Closed,0.0020426087940219055,-0.0055369186477345084
80B11B40,Robotics,2020,Germany,Munich,Seed,2.28,20.67,0.74,0.17,8.4,9,0,9,Tier 3 (Angel/Seed),High,Independent,0.0002898038612551303,-0.007289723580501284
F1322626,Robotics,2024,USA,New York,Series A,12.81,84.87,10.14,0.53,20.3,40,0,40,Tier 3 (Angel/Seed),High,Closed,0.0016282401152097456,-0.005951287326546669
F7796FC4,Web3/Crypto,2019,USA,Boston,Series C+,82.87,785.08,53.76,2.56,31.2,166,0,166,Tier 2 (Mid-size VC),Medium,Independent,0.010533353500970462,0.0029538260592140474
4CA1F831,HealthTech,2021,India,Hyderabad,Seed,4.63,48.34,2.8,0.87,4.8,51,30,21,Tier 3 (Angel/Seed),Medium,Closed,0.0005885052094786199,-0.006991022232277794
6D728F1F,Autonomous Vehicles,2021,USA,New York,Series C+,161.15,507.81,20.14,7.34,21.7,393,0,393,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.020483286070729936,0.012903758628973522
6706D7DF,ClimateTech,2019,France,Paris,Series A,3.68,26.05,3.4,0.23,11.2,14,6,8,Corporate VC (e.g. Google Ventures),High,Closed,0.00046775360062231567,-0.007111773841134099
2B46BE35,Cybersecurity,2021,USA,San Francisco,Series C+,98.18,974.24,55.7,3.81,25.1,242,0,242,Tier 2 (Mid-size VC),High,Independent,0.012479361007907324,0.00489983356615091
D1B05255,FinTech,2018,USA,Miami,Pre-IPO,257.49,2065.31,78.82,13.71,18.6,870,0,870,Tier 2 (Mid-size VC),,Independent,0.0327287702783261,0.02514924283656969
70ED028A,FinTech,2015,USA,Boston,Seed,1.4,21.04,1.13,0.54,2.2,39,18,21,Tier 2 (Mid-size VC),Low,Independent,0.0001779497393671853,-0.00740157770238923
9EB2540B,HealthTech,2019,Canada,Vancouver,Series B,17.51,206.2,15.69,0.44,32.4,28,0,28,Tier 2 (Mid-size VC),Medium,Independent,0.002225642811656725,-0.005353884630099689
A229BF7D,Generative AI,2023,USA,Boston,Seed,1.24,20.71,1.13,0.55,1.9,47,0,47,Corporate VC (e.g. Google Ventures),High,Closed,0.00015761262629664983,-0.007421914815459764
4C0AED34,Cybersecurity,2020,Canada,Vancouver,Seed,1.67,21.42,1.26,0.19,5.8,15,0,15,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.00021226861767371387,-0.0073672588240827
7EDBE156,Robotics,2020,USA,Boston,Series B,4.14,54.97,2.68,0.61,5.8,36,11,25,Corporate VC (e.g. Google Ventures),High,Independent,0.0005262228007001051,-0.007053304641056309
24586C76,Generative AI,2020,China,Beijing,Seed,2.76,37.51,3.16,1.04,2.4,53,0,53,Corporate VC (e.g. Google Ventures),Medium,Closed,0.0003508152004667367,-0.0072287122412896775
B9705872,ClimateTech,2015,Israel,Tel Aviv,Series A,6.33,34.91,1.32,0.88,6.5,54,0,54,Corporate VC (e.g. Google Ventures),High,Independent,0.0008045870358530593,-0.006774940405903355
D22DF240,Generative AI,2019,USA,San Francisco,Series B,0.0,30.83,1.47,0.44,0.0,42,22,20,Bootstrapped,Medium,Closed,0.0,-0.007579527441756414
D4C83A62,Web3/Crypto,2021,USA,Boston,Series A,5.99,80.6,3.85,0.63,8.2,36,26,10,Tier 3 (Angel/Seed),High,Closed,0.0007613706705781714,-0.0068181567711782425
613B5D4A,Web3/Crypto,2024,Israel,Jerusalem,Series B,33.53,351.58,26.45,1.83,17.4,103,0,103,Tier 3 (Angel/Seed),Low,Independent,0.004261896257844088,-0.0033176311839123265
3F25F4F1,Autonomous Vehicles,2016,China,Beijing,Series C+,121.49,401.3,27.07,5.5,21.7,455,0,455,Tier 3 (Angel/Seed),High,Independent,0.015442224168370957,0.007862696726614543
E338BEA1,HealthTech,2019,India,Mumbai,Series C+,47.04,394.75,38.22,3.3,13.8,170,0,170,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,0.005979111242737426,-0.0016004161990189885
2C8947FF,Generative AI,2014,Canada,Toronto,Series A,28.74,207.87,17.56,1.43,18.8,80,0,80,Tier 3 (Angel/Seed),Medium,Independent,0.003653053935294932,-0.003926473506461482
8A74313E,Web3/Crypto,2017,China,Shanghai,Seed,0.97,15.61,0.67,0.16,3.7,11,10,1,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.00012329374799012124,-0.007456233693766293
C19BB935,HealthTech,2019,Canada,Montreal,Series A,3.41,37.5,1.64,1.03,3.0,56,0,56,Corporate VC (e.g. Google Ventures),,Acquired,0.00043343472231578706,-0.0071460927194406275
2202B6B1,Web3/Crypto,2020,UK,Cambridge,Series A,4.59,69.81,3.64,0.48,7.9,26,17,9,Corporate VC (e.g. Google Ventures),High,Acquired (Fire Sale),0.0005834209312109861,-0.006996106510545428
CB6B076C,Web3/Crypto,2017,India,Mumbai,Seed,1.05,23.22,0.88,0.47,1.8,26,22,4,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),0.00013346230452538897,-0.007446065137231026
AAD832E6,EdTech,2017,USA,Boston,Series A,3.43,43.0,2.14,0.35,7.6,31,0,31,Tier 3 (Angel/Seed),Medium,Independent,0.000435976861449604,-0.007143550580306811
6116FE24,Robotics,2021,France,Paris,Seed,1.6,29.71,2.43,0.17,5.9,12,5,7,Tier 3 (Angel/Seed),High,Acquired,0.00020337113070535465,-0.00737615631105106
A61E22F1,HealthTech,2023,Germany,Munich,Series B,18.56,110.36,10.28,1.12,15.2,64,0,64,Tier 3 (Angel/Seed),,Independent,0.0023591051161821136,-0.005220422325574301
3587976B,EdTech,2018,USA,Boston,Series C+,42.59,305.2,23.04,2.69,15.3,209,95,114,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.005413485285463159,-0.0021660421562932556
DAFEBD60,SpaceTech,2020,China,Shanghai,Post-IPO,225.67,1171.44,42.02,10.08,22.2,718,0,718,Tier 2 (Mid-size VC),High,Acquired,0.02868422691642336,0.021104699474666942
94C17969,Generative AI,2018,USA,San Francisco,Pre-IPO,629.03,7520.08,311.77,32.76,19.1,3083,0,3083,Tier 3 (Angel/Seed),Medium,Closed,0.07995408896724326,0.07237456152548684
95A034EA,FinTech,2023,UK,Cambridge,Seed,2.62,25.16,0.99,0.67,3.4,49,18,31,Tier 3 (Angel/Seed),Medium,Independent,0.0003330202265300182,-0.007246507215226397
70659AD9,Web3/Crypto,2020,Japan,Tokyo,Seed,3.63,57.7,11.09,0.26,10.1,14,8,6,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale),0.0004613982527877733,-0.007118129188968641
74459937,ClimateTech,2021,USA,San Francisco,Seed,0.13,18.98,0.74,0.17,0.5,14,5,9,Tier 3 (Angel/Seed),High,Independent,1.6523904369810065e-05,-0.0075630035373866035
22F31A75,FinTech,2013,Singapore,Singapore,Series A,4.05,60.89,6.03,0.41,7.9,34,0,34,Corporate VC (e.g. Google Ventures),Low,Independent,0.0005147831745979289,-0.007064744267158486
19DF66A8,Generative AI,2020,USA,San Francisco,Seed,2.12,33.72,3.48,0.45,3.9,28,12,16,Corporate VC (e.g. Google Ventures),High,Independent,0.0002694667481845949,-0.00731006069357182
90892F70,FinTech,2020,China,Shanghai,Pre-IPO,80.47,710.67,45.77,4.85,16.3,399,118,281,Tier 3 (Angel/Seed),Medium,Independent,0.01022829680491243,0.002648769363156015
509800BD,Web3/Crypto,2018,China,Shanghai,Seed,5.23,61.68,3.55,0.76,6.1,49,27,22,Tier 3 (Angel/Seed),Medium,Closed,0.0006647693834931279,-0.006914758058263286
2811BDE4,Generative AI,2018,USA,Boston,Series A,31.26,140.28,5.73,2.25,13.3,189,0,189,Tier 3 (Angel/Seed),Low,Independent,0.003973363466155866,-0.003606163975600548
60312860,FinTech,2020,China,Hangzhou,Series C+,91.89,1073.54,45.19,4.05,22.1,262,0,262,Tier 2 (Mid-size VC),High,Independent,0.011679858250321898,0.004100330808565484
BE9FC408,Autonomous Vehicles,2021,Canada,Vancouver,Pre-IPO,284.62,2466.1,98.61,30.35,9.3,1563,622,941,Tier 2 (Mid-size VC),High,Acquired,0.03617718201334877,0.02859765457159236
69319ED3,Cybersecurity,2013,USA,New York,Series A,4.44,39.63,2.13,0.49,7.5,43,0,43,Tier 3 (Angel/Seed),Low,Independent,0.0005643548877073591,-0.007015172554049056
98872B7C,ClimateTech,2020,USA,Boston,Series A,4.65,47.78,2.78,0.45,8.5,32,0,32,Tier 3 (Angel/Seed),High,Independent,0.0005910473486124369,-0.006988480093143978
0E076278,ClimateTech,2016,UK,London,Series B,19.54,79.75,3.64,0.55,30.1,32,0,32,Tier 2 (Mid-size VC),High,Independent,0.0024836699337391433,-0.005095857508017271
B1A5F117,HealthTech,2015,India,Mumbai,Series A,4.63,33.76,2.73,0.53,7.3,32,15,17,Tier 3 (Angel/Seed),Medium,Closed,0.0005885052094786199,-0.006991022232277794
B5422AD7,Robotics,2020,Singapore,Singapore,Seed,0.76,16.19,0.56,0.61,1.1,50,22,28,Tier 3 (Angel/Seed),Low,Acquired,9.660128708504345e-05,-0.007482926154671371
